Name,Category,Public ID,Weight,Price,Fat,Protein,Carbs,KCal
"Чай черный Ahmad Tea English Breakfast в пакетиках, 100 шт",Кофе и чай,70ec449f-2ecb-4fef-950f-b6f807e7f148,200 g,390,0,0,0,0
"Чай зеленый Зеленая Панда Молочный туман оолонг, листовой",Кофе и чай,4f1485dc-8dae-49ef-ab48-798a778579f7,100 g,296,5.1,20,4,140.9
"Чай черный Лисма Крепкий индийский 100пак х 2г, Россия",Кофе и чай,38ed77ab-9e58-45bc-9cdb-09e0507ebe2b,200 g,165,0,0,0,0
Dilmah Цейлонский черный листовой чай,Кофе и чай,ec6860e8-c607-49d3-8826-aecff3113e2d,100 g,140,0,0,0.1,1
Чай черный Akbar Gold байховый мелкий в пакетиках,Кофе и чай,7740794b-97f1-4e20-8004-438b37d2bc67,50 g,101,0,0,0,0
Чай черный Принцесса Канди Цейлонский 100 пак,Кофе и чай,de21cd52-b487-4f66-b5c7-905975a73f01,200 g,160,5.1,20,4,140.9
Чай зеленый Ahmad tea с жасмином среднелистовой,Кофе и чай,ae2c49db-6cfa-4898-9286-312333637b91,100 g,200,0,0,0.1,1
Чай Beta tea Golden quality черный байховый цейлонский мелколистовой 100х1.5г,Кофе и чай,19800aee-8b33-4c2e-a343-90172e3688a1,150 g,306,5.1,20,4,140.9
Чай зелёный Принцесса Ява традиционный листовой,Кофе и чай,c696e411-2619-4c2a-ba91-1c4ee6010737,200 g,125,4,15,2,97
Чай черный Принцесса Канди Медиум,Кофе и чай,cce88994-b0e2-4b3e-81b5-2f9e6746a25f,100 g,63,0,0,0,1
Чай черный Curtis Tender Moments в пакетиках,Кофе и чай,34228309-4489-400d-9fd7-a37f4bdbc2d6,150 g,296,0,0,0,4
Чай черный Ahmad tea Сeylon среднелистовой,Кофе и чай,b9d0b75a-87b7-4ce6-b404-6bd217364393,200 g,300,5.1,20,4,140.9
Чай черный Akbar Limited Edition листовой,Кофе и чай,0acc7cfe-7063-4aa7-a8ed-d6f75dce1de3,200 g,450,5.1,20,4,140.9
Чай травяной Greenfield Natural Tisane Лаванда-Вербена 20*1.8г,Кофе и чай,e1d925d2-033c-4293-ba8c-633d153abe71,36 g,204,0,0,0,0
"Чай черный Christmas Mystery (Кристал Мистери) в пакетиках 25*1,5г ТМ Greenfield (Гринфилд)",Кофе и чай,3d001023-d9d7-4535-864f-587d54f5f0d1,45 g,112,0,0,0,1
Чайный напиток Greenfield Natural Tisane Лемонграсс-Китайский лимонник 20*1.8г,Кофе и чай,a00486d2-bb31-4312-8f64-ac2bfd145ef7,36 g,204,0,0,0,0
Чай черный Dilmah English Breakfast 100пак 200г,Кофе и чай,bc817c6c-51e7-4487-9324-69a2251cb0db,200 g,431,0,0,0,0
"Какао ХРУТКА банка, 480 г",Кофе и чай,5b2a278f-7f09-4419-8c4b-e27c8a4f4478,480 g,291,2.8,5.3,83,391
"Какао Dr.Bakers порошок 25г, Россия",Кофе и чай,e9dd9026-5019-4621-af07-b2e1765a27df,25 g,112,10.5,22.5,10.1,300
Набор подарочный Curtis Happy Holidays в сашетах 58.5г,Кофе и чай,e9cf38ed-a902-4d70-b9b4-b01d75cffe45,59 g,377,5.1,20,4,140.9
Бульмени Горячая штучка со сливочным маслом,Заморозка,ed5fe2f6-2336-4f48-841f-e5f3f54e5cab,430 g,173,11,9,29,250
Пельмени Горячая Штучка Бульмени с говядиной и свининой,Заморозка,d3692eb1-09e7-4980-82d8-e63e64a9ca9c,900 g,428,10,8,29,240
Пельмени Sибирская Коллекция сочные Фарш на молоке,Заморозка,c3a0c4e0-ffec-4624-8ca3-142bc9132f9e,700 g,408,11,9,20.7,217.8
Пельмени Бигбули с мясом,Заморозка,a3bfd1b8-8af6-435c-bdba-bac3a7dff767,900 g,449,10,8,29,240
Пельмени Sибирская Коллекция Сочные со сливочным маслом 400г,Заморозка,3b28a284-1e7c-4e99-9cc2-23c955153e67,400 g,100,11,9,20.7,217.8
Пельмени Сибирская коллекция Классические,Заморозка,d129082b-c322-4893-b258-b63e9448cc44,700 g,653,12.5,8.9,24.7,247
Пельмени Sибирская Коллекция Домашние 700г,Заморозка,8223d654-0363-4587-85de-fcfd779f20c0,700 g,280,15,10,25,280
Дамплинги Бибиго Королевские замороженные свинина-овощи,Заморозка,890a675a-b763-4ce2-a4a5-6b0ab933ebd6,385 g,296,11.7,11,19.9,224
Пельмени из свежего мяса Цезарь Гордость Сибири,Заморозка,f6ae44bd-37b4-4efd-bef2-3d510ad208df,800 g,352,21.2,9.5,27.3,338
Пельмени Останкино традиционные,Заморозка,312f8984-757c-4e3f-9871-4bd9482c7b78,900 g,240,20,10,31,260
Пельмени Caesar Elite с отборной говядиной,Заморозка,22b02e62-9bd4-4cd4-adab-4d269c7d563d,700 g,401,8.5,8,27.5,220
Пельмени из отборной говядины и свинины Ложкаревъ,Заморозка,0ae2f3aa-3f25-4f13-a5f8-421e131d980c,900 g,220,12,8,38,290
Пельмени Сибирская коллекция Особые со сливками,Заморозка,512d7d3a-8d3a-4651-9075-00e9e281e3e2,700 g,490,13,11,25,260
Пельмени Цезарь государь Император,Заморозка,4cd3e33e-f8be-40bd-9c7c-0efab2940958,800 g,714,19.4,9.3,22.4,301
Пельмени Мини Сибирская коллекция с телятиной на натуральных сливках,Заморозка,0f15823f-030b-45f1-832b-550bda16dc9e,700 g,714,15,11,25,280
"Хинкали Элика По-грузински категории В замороженные, 800г",Заморозка,70c1eb97-5cc6-4228-af75-d5b4ce3716a2,800 g,418,16,11,30,280
Вареники Сытный Папа с картошечкой и сливочным маслом,Заморозка,dcf09b3f-0a44-4380-baba-547128329a85,700 g,265,3,4,30,160
Пельмени Сибирская коллекция Фирменные,Заморозка,fef786c7-5fd8-4f1b-a829-625a1adbd8ca,700 g,581,13,11,25,260
Пельмени Сибирская Коллекция Сочные с курочкой,Заморозка,9b5b2fc1-b699-44e3-a94e-26a717536a7d,700 g,433,6,9.5,26.6,198.4
Мороженое Коровка из Кореновки Пломбир в вафельном стаканчике 15%,Заморозка,cdd1f9ff-da8f-4a0a-9bad-98e0bc081732,100 g,88,14,3,17,205
Мороженое Коровка из Кореновки Пломбир Шоколадный в вафельном стаканчике,Заморозка,d89bb047-47b4-4e6c-8e5d-504b69011d09,100 g,88,14,2.5,21,222
Мороженое Колибри Сливочное в рожке,Заморозка,e4ada9f5-6c62-4635-b3ea-742af1e19fce,100 g,51,13,4.5,33,280
"Мороженое Филевская Лакомка пломбир в шоколадной глазури, батончик",Заморозка,4113c9ae-ea67-407e-8cfe-80a12b534aa6,90 g,75,21.8,3,20.8,290
Мороженое Коровка из Кореновки пломбир крем-брюле в вафельном стаканчике,Заморозка,6f59680a-3835-4a12-ac6b-28e404f4fecf,100 g,88,14,3,19,216
Мороженое молочное щербет Айсберри Филёвское Смородина,Заморозка,af63f753-e424-4e72-862e-68cc9ee6d65d,80 g,51,1,3,23,120
Мороженое Золотой стандарт вафельный стаканчик пломбир без глазури,Заморозка,f0f1d629-0285-4e71-8f79-af4eda38ffd7,95 g,71,12.1,4,27.9,239
Мороженое Коровка из Кореновки Пломбир с шоколадной стружкой,Заморозка,28d0661e-3918-49bf-b78a-d805d17243d6,400 g,337,17,3.5,20,243
Мороженое Магнат пломбир ванильный в молочном шоколаде 12% ,Заморозка,60f0ecc1-2c2b-44ae-8e48-2f0d29f74796,60 g,90,22.7,4.2,30.8,349
Мороженое Свитлогорье Эскимо Пломбир с арахисом и карамелью,Заморозка,a45528c3-2513-44bc-8968-7258c92809fa,80 g,133,13,4.2,33.8,342
Мороженое Вологодский пломбир ванильный,Заморозка,7f6d1081-9308-4e40-ae02-adaabc176bd5,250 g,163,15,3,19.7,225
Мороженое Коровка из Кореновки пломбир со вкусом малины в вафельном стаканчике,Заморозка,321818f3-d01a-48a8-aef7-4b1e326398aa,100 g,122,10,3,31,226
Мороженое Золотой стандарт пломбир с суфле и шоколадом,Заморозка,116f7a71-285f-4f28-8424-512e7d072deb,475 g,469,11.4,3.7,28.4,230
Пломбир Сарафаново ванильный в вафельном сахарном рожке в глазури 12% 70г,Заморозка,6ece0e73-c895-445c-9066-d7efdf38a69d,70 g,60,22,3.5,21,300
Мороженое Чистая линия Рожок Радуга пломбир,Заморозка,9b3ed7d9-88b8-451a-b36a-e83ad00387f2,110 g,184,10.7,4.7,33,247
Эскимо Магнат фисташка-малина 8%,Заморозка,387bd1d2-614d-44e6-821d-69d831e6d2a2,70 g,143,19,4,4.3,323
"Мороженое ЧИСТАЯ ЛИНИЯ Гигант, пломбир фисташка 12%, без змж, вафельный рожок, 110г",Заморозка,8dba7227-338a-4788-8ae8-770a0fb5535f,110 g,178,10.7,4.9,34.5,250
Мороженое пломбир Айсберри Филёвское пралине с грецким орехом и мягкой карамелью,Заморозка,b775e82e-66e1-4208-a67c-562a4264332e,550 g,581,15,3.5,26,250
"Мороженое ВОЛОГОДСКИЙ ПЛОМБИР Пломбир ванильный 15%, без змж, вафельный стаканчик",Заморозка,75ece84a-fa77-4b01-be9a-fb369e3dc245,100 g,105,14,3.6,23,230
Мороженое Maxiduo сэндвич соленая карамель,Заморозка,3581ed9c-d5af-4b78-a76e-13321994fccf,94 g,82,13.8,3.3,42,305
Мороженое пломбир Чистая Линия Радуга в вафельном стаканчике,Заморозка,778e629c-2d98-4e4c-a2b0-f24c546245dc,90 g,90,11.2,4.6,25,219
Мороженое пломбир Домик в деревне с шоколадной крошкой 12%,Заморозка,afed5935-4bb0-4ea8-9e86-2ea13dd574de,80 g,90,14,4.3,26.4,249
"Мороженое Свитлогорье Золотая Ириска 15%, эскимо",Заморозка,547301db-0631-4beb-b5c9-36255876c2e4,80 g,119,23.1,3.5,22.4,311
Мороженое пломбир Коровка из Кореновки ванильный с печеньем измельченным в молочно-шоколадной глазури БЗМЖ,Заморозка,0a18280d-149f-48fb-81ba-666bc47edaf1,70 g,102,23,4,28,333
Мороженое пломбир Свитлогорье со вкусом ванили и шоколада 105 г,Заморозка,ace53729-3db4-499c-8cee-05b5ca6122cf,105 g,122,14.4,3.9,25.2,246
Мороженое Филевское эскимо пломбир ванильный в шоколадной глазури ,Заморозка,4e3966a9-c08a-4fe2-a545-1ac1d2f34c9b,80 g,76,21,3,22,290
Мороженое Коровка Из Кореновки пломбир Кубанская Лакомка малиновая,Заморозка,b9cfa533-5a01-4ade-943c-c907a46f7c35,90 g,122,10,3,31,226
"Мороженое Вологодский Пломбир с кусочками брусники и клюквы в вафельном стаканчике 12%, 100г",Заморозка,05037336-8354-4a63-9663-c53b1555ba51,100 g,92,11,3,30,220
Мороженое BRandICe Пралине 8.5% 300г,Заморозка,9f5e3526-674e-485c-90e2-0fc2460b941d,300 g,581,12,4,31,260
Мороженое Свитлогорье пломбир черника с кусочками ягод в вафельном стаканчике 12%,Заморозка,eabf5714-d4e3-4720-86e5-2f39fec4f352,95 g,143,12,3.3,30.5,243
Мороженое пломбир Чистая Линия Ванильный,Заморозка,25a164fd-157b-43e3-905b-e226b31d7bcf,450 g,510,12,3.7,20.5,205
"Мороженое Свитлогорье пломбир ванильный с шоколадной глазурью, эскимо",Заморозка,faad6dbe-d0a9-4616-ad4c-63e353ff94b4,80 g,117,25,3.5,20.5,321
Пломбир Чистая Линия ванильный в шоколадной глазури 12%,Заморозка,0c7ebd31-f737-4c5c-a9bd-e2510b3139fb,80 g,178,22,3,23,297
Мороженое пломбир Чистая Линия Ванильный,Заморозка,3f840cb4-5e0f-49c9-8052-acf50419d675,70 g,194,12,3.7,20.5,205
Десерт BRandICE Манго,Заморозка,6d391baa-3fd3-4f58-b6ab-888c330ecff0,380 g,571,0,9,31,120
Мороженое пломбир Чистая Линия Единорожка Ванильный трёхслойное,Заморозка,2c1463f2-1115-4eed-88cf-7fd4b0746cfc,65 g,123,12,3.1,20,200
Эскимо Lavelee дикая голубика в йогурте,Заморозка,aae627a2-cfb4-4796-b103-611d39752fc3,85 g,133,5,2,23,128
Наггетсы куриные Мираторг хрустящие,Заморозка,58dbb11e-2b9f-4a1d-99bf-ca332b81cd4f,300 g,140,7.5,13.5,14,179
Хотстеры Горячая штучка Сосиски в тесте,Заморозка,eb720b95-287e-4670-8378-7c4aa4cc76d2,250 g,204,13,8,19,230
Чебупицца Горячая штучка Пепперони,Заморозка,c694e5d7-57f6-4eda-99be-0f24e6e73020,250 g,200,12,9,32,270
Чебупели Горячая штучка с ветчиной и сыром,Заморозка,ab0a52f3-ee68-4382-8853-d6d3c378fd04,300 g,194,6,7.5,34,285
Чебупицца Горячая штучка Курочка по-итальянски,Заморозка,e5481809-26da-4988-94d5-b5695cae2dd3,250 g,209,10,12,21,220
Чебупели Горячая штучка Сочные с мясом,Заморозка,d1a9e6bf-1ae2-4fc3-956f-2dbc8840968b,300 g,194,8.5,11,39,280
Блинчики быстрозамороженные Останкино с мясом,Заморозка,eb344397-4d04-4e63-89f7-2c3db6761a12,420 g,133,11,8,33,270
Лазанья Золотой петушок Мясная,Заморозка,1fccebc3-d2e2-4f76-8b7b-77f3af893853,370 g,240,3.7,7.4,13.5,116.9
Наггетсы куриные Мираторг Классические,Заморозка,ee5e9b85-dba1-4549-b470-824ba9dd148d,300 g,204,9,12.6,12.6,204.3
Котлеты по-домашнему Ложкаревъ,Заморозка,e866ba7b-a426-42b6-822b-fac95cad1ec2,400 g,163,14,12,11,220
Наггетсы Вязанка Сливушки из печи с куриным филе 250г,Заморозка,7467690a-2bba-4c5b-909a-0f02c3fa9c98,250 g,140,14,10,24,260
Чебурек Твистер Чебурито с мясом замороженный,Заморозка,1e9ee1d5-ba97-4995-b395-797b698d5db1,85 g,28,14.5,9.3,31.7,294
Круггетсы Горячая штучка с сырным соусом,Заморозка,93d8a95c-62e5-433b-8efa-24b2c475286d,250 g,204,16,8.5,20,260
Блинчики С пылу С жару с вишней,Заморозка,7a17e75f-d25c-4aef-b082-1a207993485a,360 g,163,2.5,3,29,150
Блинчики С пылу с жару с ветчиной и сыром замороженные,Заморозка,a352e0fe-d7b7-4a85-9b68-e9421f80c46b,360 g,194,7,5,17,150
"Треугольники рыбные Polar из тресковых пород, замороженные",Заморозка,1908720a-ca77-4e11-b5ab-14512b383fc5,300 g,153,2,13,14,130
Блинчики С пылу С жару для фаршировки замороженные,Заморозка,b0ed2ede-9300-483c-b639-78508c125606,310 g,112,22,4,4,140
Блинчики быстрозамороженные С пылу С жару с мясом,Заморозка,f7e8490f-f425-449c-aa8b-49d3e4440702,360 g,178,3.5,6.5,19,130
